product,issue,sub_product,timely,company_response,submitted_via,company,date_received,state,sub_issue,common_complaints
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"Block, Inc.",08-2024,OK,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"Bread Financial Holdings, Inc.",08-2024,CO,Card was charged for something you did not purchase with the card,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,CAPITAL ONE FINANCIAL CORPORATION,03-2024,VT,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,CAPITAL ONE FINANCIAL CORPORATION,05-2024,ME,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,CAPITAL ONE FINANCIAL CORPORATION,07-2024,WY,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,CAPITAL ONE FINANCIAL CORPORATION,08-2024,AR,Credit card company isn't resolving a dispute about a purchase on your statement,2
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,CAPITAL ONE FINANCIAL CORPORATION,08-2024,AZ,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,CAPITAL ONE FINANCIAL CORPORATION,08-2024,KY,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"CITIBANK, N.A.",03-2024,MT,Card was charged for something you did not purchase with the card,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"CITIBANK, N.A.",06-2024,ME,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"CITIBANK, N.A.",06-2024,MT,Overcharged for something you did purchase with the card,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"CITIBANK, N.A.",06-2024,VI,Card was charged for something you did not purchase with the card,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"CITIBANK, N.A.",08-2024,DC,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"CITIBANK, N.A.",08-2024,ID,Credit card company isn't resolving a dispute about a purchase on your statement,1
Credit card,Problem with a purchase shown on your statement,General-purpose credit card or charge card,Yes,Closed with explanation,Web,"CITIBANK, N.A.",08-2024,IL,Card was charged for something you did not purchase with the card,1
